# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.869261741638183594e-01,-1.535619348287582397e-01,1.830316483974456787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+02
2.000000000000000042e-03,-1.294515169955945336e-08,2.281487482565416556e-08,-8.509433324509338079e-04,-1.294515169955945336e-08,2.281487482565416556e-08,-8.509433324509338079e-04,8.869261741638183594e-01,-1.535619348287582397e-01,1.830316483974456787e-01,1.294515169955945336e-08,-2.281487482565416556e-08,8.509433324509338079e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,1.417713314294815063e-01,1.416613161563873291e-01,2.183516883850097656e+01,7.344013214111328125e+01,9.099999992758954477e+02
3.000000000000000062e-03,-2.833486276217702543e-07,2.542414967970523977e-07,-2.599642161214083414e-03,-2.704034759222108191e-07,2.314266219713982420e-07,-1.748698828763149606e-03,8.865090608596801758e-01,-1.538132727146148682e-01,1.833361685276031494e-01,2.833486276217702543e-07,-2.542414967970523977e-07,2.599642161214083414e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,2.382759284973144531e+01,1.922089195251464844e+01,4.314783859252929688e+01,1.451569671630859375e+02,9.099999925177559135e+02
4.000000000000000083e-03,-1.480262037708123222e-06,1.222612258368632496e-06,-5.224779559747723574e-03,-1.196913410086352968e-06,9.683707615715799929e-07,-2.625137398533640160e-03,8.860238790512084961e-01,-1.541157364845275879e-01,1.836947202682495117e-01,1.480262037708123222e-06,-1.222612258368632496e-06,5.224779559747723574e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,4.695154953002929688e+01,3.813059234619140625e+01,6.396169281005859375e+01,2.151797943115234375e+02,9.099999652194308055e+02
5.000000000000000104e-03,-4.629978773835497742e-06,3.769832402685639190e-06,-8.705588061207752623e-03,-3.149716736127374520e-06,2.547220144317006482e-06,-3.480808501460029049e-03,8.855007886886596680e-01,-1.544512212276458740e-01,1.840851306915283203e-01,4.629978773835497742e-06,-3.769832402685639190e-06,8.705588061207752623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,6.952698516845703125e+01,5.659801864624023438e+01,8.428839874267578125e+01,2.835486145019531250e+02,9.099998894321316811e+02
6.000000000000000125e-03,-1.108998296095288129e-05,9.028745643407793984e-06,-1.302183497137545699e-02,-6.460004187117383550e-06,5.258913240722154370e-06,-4.316246910167704370e-03,8.849402666091918945e-01,-1.548199355602264404e-01,1.845075339078903198e-01,1.108998296095288129e-05,-9.028745643407793984e-06,1.302183497137545699e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,9.156690216064453125e+01,7.463350677490234375e+01,1.041393432617187500e+02,3.503024902343750000e+02,9.099997198637411202e+02
7.000000000000000146e-03,-2.252428748794726288e-05,1.840176978868781599e-05,-1.815380434811469240e-02,-1.143430452699438158e-05,9.373024145280022004e-06,-5.131969376739235408e-03,8.843429088592529297e-01,-1.552209407091140747e-01,1.849609315395355225e-01,2.252428748794726288e-05,-1.840176978868781599e-05,1.815380434811469240e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,1.130840225219726562e+02,9.224715423583984375e+01,1.235256652832031250e+02,4.154796142578125000e+02,9.099993903022829045e+02
8.000000000000000167e-03,-4.088011374274767113e-05,3.354072661996530146e-05,-2.408228221265438368e-02,-1.835582625480040826e-05,1.513895683127748548e-05,-5.928477864539691278e-03,8.837100267410278320e-01,-1.556534618139266968e-01,1.854445636272430420e-01,4.088011374274767113e-05,-3.354072661996530146e-05,2.408228221265438368e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,1.340907592773437500e+02,1.094488220214843750e+02,1.424582214355468750e+02,4.791172180175781250e+02,9.099988103431701347e+02
8.999999999999999320e-03,-6.836583560484927105e-05,5.632781966803256953e-05,-3.078853471513553347e-02,-2.748572186210159992e-05,2.278709304806726807e-05,-6.706252502481149791e-03,8.830407857894897461e-01,-1.561178863048553467e-01,1.859588027000427246e-01,6.836583560484927105e-05,-5.632781966803256953e-05,3.078853471513553347e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,1.545991973876953125e+02,1.262481384277343750e+02,1.609476470947265625e+02,5.412516479492187500e+02,9.099978624014535171e+02
1.000000000000000021e-02,-1.074301889282623098e-04,8.885769152505601531e-05,-3.825429919956475910e-02,-3.906435332341303877e-05,3.252987185702344578e-05,-7.465764484429225634e-03,8.823374509811401367e-01,-1.566126346588134766e-01,1.865020245313644409e-01,1.074301889282623098e-04,-8.885769152505601531e-05,3.825429919956475910e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577802610583603382e-04,0.000000000000000000e+00,2.803206443786621094e-04,6.121337879449129105e-03,1.746211853027343750e+02,1.426545104980468750e+02,1.790042877197265625e+02,6.019184570312500000e+02,9.099963989906093502e+02
