# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994918107986450195e-01,3.055450916290283203e-01,2.801334857940673828e-01,3.361073136329650879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994918107986450195e-01,3.055450916290283203e-01,2.801334857940673828e-01,3.361073136329650879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01
2.000000000000000042e-03,2.838952951383648702e-08,-5.003168585868758107e-08,1.865329498487299171e-03,-2.838872569554951042e-05,5.003216574550606310e-05,-1.865330100059509277e+00,4.994918107986450195e-01,3.055450916290283203e-01,2.801334857940673828e-01,3.361073136329650879e-01,-2.838952951383648702e-08,5.003168585868758107e-08,-1.865329498487299171e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994918107986450195e-01,3.055450916290283203e-01,2.801334857940673828e-01,3.361073136329650879e-01,3.107730150222778320e-01,1.128562164306640625e+02,1.128569335937500000e+02,1.122346801757812500e+02,2.999999652054585653e+01
3.000000000000000062e-03,-4.605156517548390726e-07,3.715287293175629627e-07,3.730608973153442653e-03,4.889001138508319855e-04,-4.215676162857562304e-04,-1.865280389785766602e+00,4.994785785675048828e-01,3.056086301803588867e-01,2.801531553268432617e-01,3.360352516174316406e-01,4.605156517548390726e-07,-3.715287293175629627e-07,-3.730608973153442653e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994785785675048828e-01,3.056086301803588867e-01,2.801531553268432617e-01,3.360352516174316406e-01,1.122349243164062500e+02,2.254019012451171875e+02,2.254026031494140625e+02,2.247803802490234375e+02,2.999998260310219678e+01
4.000000000000000083e-03,-2.506515439734522672e-06,2.217228018699255257e-06,5.595792985917654415e-03,2.045958302915096283e-03,-1.845748163759708405e-03,-1.865184545516967773e+00,4.994743466377258301e-01,3.056078255176544189e-01,2.801569104194641113e-01,3.360407948493957520e-01,2.506515439734522672e-06,-2.217228018699255257e-06,-5.595792985917654415e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994743466377258301e-01,3.056078255176544189e-01,2.801569104194641113e-01,3.360407948493957520e-01,2.247806243896484375e+02,3.379475708007812500e+02,3.379482727050781250e+02,3.373260803222656250e+02,2.999995129019185924e+01
5.000000000000000104e-03,-7.140613124716127860e-06,6.442876015005904345e-06,7.460838600204594377e-03,4.633957985788583755e-03,-4.225806798785924911e-03,-1.865045785903930664e+00,4.994699954986572266e-01,3.056068718433380127e-01,2.801607549190521240e-01,3.360464870929718018e-01,7.140613124716127860e-06,-6.442876015005904345e-06,-7.460838600204594377e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994699954986572266e-01,3.056068718433380127e-01,2.801607549190521240e-01,3.360464870929718018e-01,3.373263244628906250e+02,4.504932250976562500e+02,4.504939270019531250e+02,4.498717956542968750e+02,2.999989562598673842e+01
6.000000000000000125e-03,-1.538521660963072032e-05,1.400758893953870972e-05,9.325707048814102854e-03,8.244273252785205841e-03,-7.565082516521215439e-03,-1.864869594573974609e+00,4.994658231735229492e-01,3.056058287620544434e-01,2.801645994186401367e-01,3.360522091388702393e-01,1.538521660963072032e-05,-1.400758893953870972e-05,-9.325707048814102854e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994658231735229492e-01,3.056058287620544434e-01,2.801645994186401367e-01,3.360522091388702393e-01,4.498720397949218750e+02,5.630388793945312500e+02,5.630396118164062500e+02,5.624174804687500000e+02,2.999980865674186248e+01
7.000000000000000146e-03,-2.825456796007318904e-05,2.587376007456585882e-05,1.119037207206797883e-02,1.286870799958705902e-02,-1.186688523739576340e-02,-1.864665389060974121e+00,4.994615912437438965e-01,3.056047260761260986e-01,2.801683843135833740e-01,3.360578417778015137e-01,2.825456796007318904e-05,-2.587376007456585882e-05,-1.119037207206797883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994615912437438965e-01,3.056047260761260986e-01,2.801683843135833740e-01,3.360578417778015137e-01,5.624177856445312500e+02,6.755845336914062500e+02,6.755852661132812500e+02,6.749631958007812500e+02,2.999968343084697864e+01
8.000000000000000167e-03,-4.675554712029546169e-05,4.300688573789829039e-05,1.305481866784778157e-02,1.849986426532268524e-02,-1.713435165584087372e-02,-1.864447116851806641e+00,4.994572401046752930e-01,3.056035935878753662e-01,2.801721692085266113e-01,3.360635340213775635e-01,4.675554712029546169e-05,-4.300688573789829039e-05,-1.305481866784778157e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994572401046752930e-01,3.056035935878753662e-01,2.801721692085266113e-01,3.360635340213775635e-01,6.749635009765625000e+02,7.881301879882812500e+02,7.881309204101562500e+02,7.875089721679687500e+02,2.999951299852085640e+01
8.999999999999999320e-03,-7.188901415144729611e-05,6.637518385353017908e-05,1.491905434825152935e-02,2.513169683516025543e-02,-2.337023429572582245e-02,-1.864235401153564453e+00,4.994529485702514648e-01,3.056024014949798584e-01,2.801759541034698486e-01,3.360691070556640625e-01,7.188901415144729611e-05,-6.637518385353017908e-05,-1.491905434825152935e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994529485702514648e-01,3.056024014949798584e-01,2.801759541034698486e-01,3.360691070556640625e-01,7.875092163085937500e+02,9.006758422851562500e+02,9.006765747070312500e+02,9.000546875000000000e+02,2.999929041076451597e+01
1.000000000000000021e-02,-1.046519352965242009e-04,9.694890041053655708e-05,1.678311247566787942e-02,3.276027366518974304e-02,-3.057659976184368134e-02,-1.864058494567871094e+00,4.994487166404724121e-01,3.056010901927947998e-01,2.801799178123474121e-01,3.360747396945953369e-01,1.046519352965242009e-04,-9.694890041053655708e-05,-1.678311247566787942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994487166404724121e-01,3.056010901927947998e-01,2.801799178123474121e-01,3.360747396945953369e-01,9.000549316406250000e+02,1.013221496582031250e+03,1.013222229003906250e+03,1.012600402832031250e+03,2.999900871754902454e+01
1.099999999999999936e-02,-1.460404379843489343e-04,1.356992426067107655e-04,1.864706560418130654e-02,4.138473048806190491e-02,-3.875442594289779663e-02,-1.863954067230224609e+00,4.994444251060485840e-01,3.055998384952545166e-01,2.801837027072906494e-01,3.360803425312042236e-01,1.460404379843489343e-04,-1.356992426067107655e-04,-1.864706560418130654e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994444251060485840e-01,3.055998384952545166e-01,2.801837027072906494e-01,3.360803425312042236e-01,1.012600646972656250e+03,1.125767211914062500e+03,1.125767822265625000e+03,1.125146118164062500e+03,2.999866096475128785e+01
1.200000000000000025e-02,-1.970540479454021795e-04,1.835967821743408218e-04,2.051103548609818639e-02,5.100843310356140137e-02,-4.790313914418220520e-02,-1.863969445228576660e+00,4.994400143623352051e-01,3.055983185768127441e-01,2.801876068115234375e-01,3.360858261585235596e-01,1.970540479454021795e-04,-1.835967821743408218e-04,-2.051103548609818639e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994400143623352051e-01,3.055983185768127441e-01,2.801876068115234375e-01,3.360858261585235596e-01,1.125146362304687500e+03,1.238312866210937500e+03,1.238313598632812500e+03,1.237691772460937500e+03,2.999824018963649763e+01
1.299999999999999940e-02,-2.587011800623474807e-04,2.416094117745719294e-04,2.237519724230921034e-02,6.164023280143737793e-02,-5.802004784345626831e-02,-1.864161610603332520e+00,4.994357824325561523e-01,3.055969774723052979e-01,2.801913619041442871e-01,3.360914587974548340e-01,2.587011800623474807e-04,-2.416094117745719294e-04,-2.237519724230921034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994357824325561523e-01,3.055969774723052979e-01,2.801913619041442871e-01,3.360914587974548340e-01,1.237692016601562500e+03,1.350858520507812500e+03,1.350859252929687500e+03,1.350237426757812500e+03,2.999773941488345486e+01
1.400000000000000029e-02,-3.320058861472856672e-04,3.106995611460812629e-04,2.423979270423685592e-02,7.329572737216949463e-02,-6.909976899623870850e-02,-1.864595174789428711e+00,4.994313716888427734e-01,3.055953681468963623e-01,2.801952660083770752e-01,3.360969424247741699e-01,3.320058861472856672e-04,-3.106995611460812629e-04,-2.423979270423685592e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994313716888427734e-01,3.055953681468963623e-01,2.801952660083770752e-01,3.360969424247741699e-01,1.350237548828125000e+03,1.463404296875000000e+03,1.463405029296875000e+03,1.462783081054687500e+03,2.999715164057098704e+01
1.499999999999999944e-02,-4.180156772543325728e-04,3.918210279093963530e-04,2.610513208329477003e-02,8.599835634231567383e-02,-8.113369345664978027e-02,-1.865338921546936035e+00,4.994271397590637207e-01,3.055936992168426514e-01,2.801991105079650879e-01,3.361024558544158936e-01,4.180156772543325728e-04,-3.918210279093963530e-04,-2.610513208329477003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994271397590637207e-01,3.055936992168426514e-01,2.801991105079650879e-01,3.361024558544158936e-01,1.462783203125000000e+03,1.575950195312500000e+03,1.575950805664062500e+03,1.575328613281250000e+03,2.999646983438907455e+01
1.600000000000000033e-02,-5.178099727593861055e-04,4.859153614406469014e-04,2.797159230579557634e-02,9.978004544973373413e-02,-9.410960972309112549e-02,-1.866459488868713379e+00,4.994227290153503418e-01,3.055919706821441650e-01,2.802029550075531006e-01,3.361077010631561279e-01,5.178099727593861055e-04,-4.859153614406469014e-04,-2.797159230579557634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994227290153503418e-01,3.055919706821441650e-01,2.802029550075531006e-01,3.361077010631561279e-01,1.575328613281250000e+03,1.688495971679687500e+03,1.688496704101562500e+03,1.687874145507812500e+03,2.999568692017204796e+01
1.700000000000000122e-02,-6.325086965435920607e-04,5.939081367263755349e-04,2.983960523012826535e-02,1.146811246871948242e-01,-1.080115437507629395e-01,-1.868012070655822754e+00,4.994184970855712891e-01,3.055903017520904541e-01,2.802067995071411133e-01,3.361130356788635254e-01,6.325086965435920607e-04,-5.939081367263755349e-04,-2.983960523012826535e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994184970855712891e-01,3.055903017520904541e-01,2.802067995071411133e-01,3.361130356788635254e-01,1.687874023437500000e+03,1.801041992187500000e+03,1.801042724609375000e+03,1.800419555664062500e+03,2.999479576533763492e+01
1.799999999999999864e-02,-7.632792750697387505e-04,7.167054057219588402e-04,3.170963797468686479e-02,1.307492107152938843e-01,-1.228200495243072510e-01,-1.870028734207153320e+00,4.994142055511474609e-01,3.055884540081024170e-01,2.802107036113739014e-01,3.361182510852813721e-01,7.632792750697387505e-04,-7.167054057219588402e-04,-3.170963797468686479e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994142055511474609e-01,3.055884540081024170e-01,2.802107036113739014e-01,3.361182510852813721e-01,1.800419433593750000e+03,1.913588012695312500e+03,1.913588745117187500e+03,1.912964843750000000e+03,2.999378916793525462e+01
