# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.322598646581172943e+02
2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,1.125456848144531250e+02,1.125456848144531250e+02,1.125456848144531250e+02,1.125456848144531250e+02,8.800000000000000000e+02
3.000000000000000062e-03,6.022211437084479257e-06,2.096498292303294875e-06,3.867947129214643800e-24,6.022211437084479257e-06,2.096498292303294875e-06,3.867947129214643800e-24,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,-6.022211437084479257e-06,-2.096498292303294875e-06,-3.867947129214643800e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300835236907005310e-02,2.664736472070217133e-02,2.200874499976634979e-02,4.774013534188270569e-02,2.250913696289062500e+02,2.250913696289062500e+02,2.250913696289062500e+02,2.250913696289062500e+02,8.799999999999593001e+02
4.000000000000000083e-03,2.709151704038958997e-05,9.431305443285964429e-06,6.522629341642992327e-24,2.106930560330511071e-05,7.334807150982669555e-06,2.654682212428348527e-24,1.300831791013479233e-02,2.664725668728351593e-02,2.200887538492679596e-02,4.774022474884986877e-02,-2.709151704038958997e-05,-9.431305443285964429e-06,-6.522629341642992327e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300831791013479233e-02,2.664725668728351593e-02,2.200887538492679596e-02,4.774022474884986877e-02,3.376370544433593750e+02,3.376370544433593750e+02,3.376370544433593750e+02,3.376370544433593750e+02,8.799998696140572747e+02
5.000000000000000104e-03,7.217741222120821476e-05,2.512694845790974796e-05,1.035850567240913581e-15,4.508589518081862479e-05,1.569564301462378353e-05,1.035850560718284239e-15,1.300819776952266693e-02,2.664698474109172821e-02,2.200916223227977753e-02,4.774046316742897034e-02,-7.217741222120821476e-05,-2.512694845790974796e-05,-1.035850567240913581e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300819776952266693e-02,2.664698474109172821e-02,2.200916223227977753e-02,4.774046316742897034e-02,4.501827392578125000e+02,4.501827392578125000e+02,4.501827392578125000e+02,4.501827392578125000e+02,8.799997131476289951e+02
6.000000000000000125e-03,1.500658981967717409e-04,5.224207416176795959e-05,6.991991011238811449e-15,7.788848597556352615e-05,2.711512570385821164e-05,5.956140443997897868e-15,1.300802547484636307e-02,2.664648741483688354e-02,2.200970239937305450e-02,4.774083569645881653e-02,-1.500658981967717409e-04,-5.224207416176795959e-05,-6.991991011238811449e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300802547484636307e-02,2.664648741483688354e-02,2.200970239937305450e-02,4.774083569645881653e-02,5.627284545898437500e+02,5.627284545898437500e+02,5.627284545898437500e+02,5.627284545898437500e+02,8.799994598134986745e+02
7.000000000000000146e-03,2.691075205802917480e-04,9.368371684104204178e-05,3.211136461985300561e-14,1.190416223835200071e-04,4.144164267927408218e-05,2.511937360861419416e-14,1.300769951194524765e-02,2.664576284587383270e-02,2.201049961149692535e-02,4.774138703942298889e-02,-2.691075205802917480e-04,-9.368371684104204178e-05,-3.211136461985300561e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300769951194524765e-02,2.664576284587383270e-02,2.201049961149692535e-02,4.774138703942298889e-02,6.752741088867187500e+02,6.752741088867187500e+02,6.752741088867187500e+02,6.752741088867187500e+02,8.799992027319295858e+02
8.000000000000000167e-03,4.368016670923680067e-04,1.520625810371711850e-04,1.129077029354136341e-13,1.676941465120762587e-04,5.837886419612914324e-05,8.079633831556062851e-14,1.300728786736726761e-02,2.664478123188018799e-02,2.201158180832862854e-02,4.774214699864387512e-02,-4.368016670923680067e-04,-1.520625810371711850e-04,-1.129077029354136341e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300728786736726761e-02,2.664478123188018799e-02,2.201158180832862854e-02,4.774214699864387512e-02,7.878198242187500000e+02,7.878198242187500000e+02,7.878198242187500000e+02,7.878198242187500000e+02,8.799989176704450529e+02
8.999999999999999320e-03,6.591843557544052601e-04,2.294799051014706492e-04,3.234443149511406768e-13,2.223826886620372534e-04,7.741732406429946423e-05,2.105366120157270426e-13,1.300675328820943832e-02,2.664348296821117401e-02,2.201299741864204407e-02,4.774307087063789368e-02,-6.591843557544052601e-04,-2.294799051014706492e-04,-3.234443149511406768e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300675328820943832e-02,2.664348296821117401e-02,2.201299741864204407e-02,4.774307087063789368e-02,9.003654785156250000e+02,9.003654785156250000e+02,9.003654785156250000e+02,9.003654785156250000e+02,8.799985841164202611e+02
1.000000000000000021e-02,9.399973205290734768e-04,3.271151799708604813e-04,4.200176801532506943e-03,2.808129647746682167e-04,9.763527486938983202e-05,4.200176801209062546e-03,1.300616003572940826e-02,2.664197795093059540e-02,2.201466821134090424e-02,4.774411395192146301e-02,-9.399973205290734768e-04,-3.271151799708604813e-04,-4.200176801532506943e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300616003572940826e-02,2.664197795093059540e-02,2.201466821134090424e-02,4.774411395192146301e-02,1.012656921386718750e+03,1.012911865234375000e+03,1.012911865234375000e+03,1.012910461425781250e+03,8.799983110624017399e+02
