# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.788792610168457031e+00,2.475319147109985352e+00,-6.032702445983886719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168308854103088379e-01,1.205058693885803223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01
2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.196568842709991230e-06,0.000000000000000000e+00,0.000000000000000000e+00,-1.196568842709991230e-06,-7.788792610168457031e+00,2.475319147109985352e+00,-6.032702445983886719e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196568842709991230e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168308854103088379e-01,1.205058693885803223e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.125458831787109375e+02,1.125454864501953125e+02,1.950846862792968750e+01,1.950886917114257812e+01,2.999999999999856826e+01
3.000000000000000062e-03,1.024111127472320912e-06,1.076891418963600707e-09,-3.566358712333912677e-06,1.024111127472320912e-06,1.076891418963600707e-09,-2.369789869623921234e-06,-7.788792610168457031e+00,2.475319147109985352e+00,-6.032702445983886719e+00,-1.024111127472320912e-06,-1.076891418963600707e-09,3.566358712333912677e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168309375643730164e-01,1.205060258507728577e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.250917663574218750e+02,2.250909729003906250e+02,3.855709838867187500e+01,3.855788040161132812e+01,2.999999999998480149e+01
4.000000000000000083e-03,6.146068448166720024e-06,5.917113975589163193e-09,-7.039936014020065065e-06,5.121957320694398900e-06,4.840222556625562486e-09,-3.473577301686152389e-06,-7.788792610168457031e+00,2.475319147109985352e+00,-6.032702922821044922e+00,-6.146068448166720024e-06,-5.917113975589163193e-09,7.039936014020065065e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.168228089809417725e-01,1.204877346754074097e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.376376342773437500e+02,3.376364746093750000e+02,5.715673446655273438e+01,5.715786743164062500e+01,2.999999999989746513e+01
5.000000000000000104e-03,2.049345637157581955e-05,1.880268090602611222e-08,-1.149657198338736413e-05,1.434738792340910037e-05,1.288556693043694903e-08,-4.456635969367299067e-06,-7.788792133331298828e+00,2.475318908691406250e+00,-6.032701492309570312e+00,-2.049345637157581955e-05,-1.880268090602611222e-08,1.149657198338736413e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167904436588287354e-01,1.204140931367874146e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.501834716796875000e+02,4.501820068359375000e+02,7.531797027587890625e+01,7.531940460205078125e+01,2.999999999934531303e+01
6.000000000000000125e-03,5.125163360861610277e-05,4.557476165592824836e-08,-1.675672131746397007e-05,3.075817723704028322e-05,2.677208074990213614e-08,-5.260149334076605939e-06,-7.788791179656982422e+00,2.475318670272827148e+00,-6.032701492309570312e+00,-5.125163360861610277e-05,-4.557476165592824836e-08,1.675672131746397007e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167173534631729126e-01,1.202483475208282471e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.627293090820312500e+02,5.627275390625000000e+02,9.305114746093750000e+01,9.305281066894531250e+01,2.999999999643779347e+01
7.000000000000000146e-03,1.076673041462947899e-04,9.355345144649615871e-08,-2.257289964790707107e-05,5.641567053767868712e-05,4.797868979056791035e-08,-5.816178330443100996e-06,-7.788791179656982422e+00,2.475318670272827148e+00,-6.032700538635253906e+00,-1.076673041462947899e-04,-9.355345144649615871e-08,2.257289964790707107e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165871396660804749e-01,1.199531704187393188e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.752750854492187500e+02,6.752731323242187500e+02,1.103663711547851562e+02,1.103681793212890625e+02,2.999999998433600013e+01
8.000000000000000167e-03,2.010516562774551739e-04,1.713856271042960871e-07,-2.862007616153149881e-05,9.338435213116038399e-05,7.783217565779992834e-08,-6.047176513624427738e-06,-7.788789272308349609e+00,2.475317716598510742e+00,-6.032699584960937500e+00,-2.010516562774551739e-04,-1.713856271042960871e-07,2.862007616153149881e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163830012083053589e-01,1.194915398955345154e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.878208007812500000e+02,7.878187866210937500e+02,1.272734985351562500e+02,1.272753448486328125e+02,2.999999994309509077e+01
8.999999999999999320e-03,3.447829957949049423e-04,2.887872385281604263e-07,-3.448702173447501583e-05,1.437313395174497684e-04,1.174016114238643392e-07,-5.866945572943517022e-06,-7.788787364959716797e+00,2.475317239761352539e+00,-6.032697200775146484e+00,-3.447829957949049423e-04,-2.887872385281604263e-07,3.448702173447501583e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160880699753761292e-01,1.188262253999710083e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.003664550781250000e+02,9.003645019531250000e+02,1.437821655273437500e+02,1.437839050292968750e+02,2.999999982303034329e+01
1.000000000000000021e-02,5.543087880605046492e-04,4.561431475116753327e-07,-3.967064366408866075e-05,2.095257922655997069e-04,1.673559089835149065e-07,-5.183621929613644924e-06,-7.788784503936767578e+00,2.475316762924194336e+00,-6.032696247100830078e+00,-5.543087880605046492e-04,-4.561431475116753327e-07,3.967064366408866075e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156843453645706177e-01,1.179196685552597046e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.012912048339843750e+03,1.012910339355468750e+03,1.599017944335937500e+02,1.599032592773437500e+02,2.999999951419814082e+01
1.099999999999999936e-02,8.471467914038765786e-04,6.839276830680805607e-07,-4.357569755930057340e-05,2.928380033433719293e-04,2.277845355564052280e-07,-3.905053895211912647e-06,-7.788780689239501953e+00,2.475315332412719727e+00,-6.032693386077880859e+00,-8.471467914038765786e-04,-6.839276830680805607e-07,4.357569755930057340e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151536032557487488e-01,1.167346313595771790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.125457519531250000e+03,1.125456176757812500e+03,1.756415405273437500e+02,1.756425628662109375e+02,2.999999879464114372e+01
1.200000000000000025e-02,1.242885780157634021e-03,9.819152670889472249e-07,-4.552280758824232148e-05,3.957389887537574426e-04,2.979875840208666642e-07,-1.947110028941748084e-06,-7.788778305053710938e+00,2.475313663482666016e+00,-6.032691001892089844e+00,-1.242885780157634021e-03,-9.819152670889472249e-07,4.552280758824232148e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.144762709736824036e-01,1.152332648634910583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.238002929687500000e+03,1.238002197265625000e+03,1.910104064941406250e+02,1.910107421875000000e+02,2.999999724780279209e+01
1.299999999999999940e-02,1.763184945406684684e-03,1.358162700754371970e-06,-4.476794611249902776e-05,5.202991652490506630e-04,3.762474336654247454e-07,7.548614757432937266e-07,-7.788773536682128906e+00,2.475312471389770508e+00,-6.032687664031982422e+00,-1.763184945406684684e-03,-1.358162700754371970e-06,4.476794611249902776e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.136313676834106445e-01,1.133783459663391113e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.350548095703125000e+03,1.350548339843750000e+03,2.060171203613281250e+02,2.060165557861328125e+02,2.999999413697562645e+01
1.400000000000000029e-02,2.431772461996092437e-03,1.817768108168657730e-06,-4.053657583355234242e-05,6.685875165894077533e-04,4.596054074142857592e-07,4.231370278946685335e-06,-7.788766860961914062e+00,2.475310564041137695e+00,-6.032683849334716797e+00,-2.431772461996092437e-03,-1.817768108168657730e-06,4.053657583355234242e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125963628292083740e-01,1.111326664686203003e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.463093261718750000e+03,1.463094604492187500e+03,2.206702423095703125e+02,2.206685180664062500e+02,2.999998822181180103e+01
